Date,State,Year,Month,Indicator,overdose_deaths,State_name,Date_Month_Year
2021-10-01,IN,2021,October,Number of Drug Overdose Deaths,"2,684",Indiana,October 2021
2021-09-01,IN,2021,September,Number of Drug Overdose Deaths,"2,663",Indiana,September 2021
2022-04-01,IN,2022,April,Number of Drug Overdose Deaths,"2,784",Indiana,April 2022
2022-08-01,IN,2022,August,Number of Drug Overdose Deaths,"2,750",Indiana,August 2022
2022-02-01,IN,2022,February,Number of Drug Overdose Deaths,"2,866",Indiana,February 2022
2022-01-01,IN,2022,January,Number of Drug Overdose Deaths,"2,791",Indiana,January 2022
2022-07-01,IN,2022,July,Number of Drug Overdose Deaths,"2,757",Indiana,July 2022
2022-06-01,IN,2022,June,Number of Drug Overdose Deaths,"2,736",Indiana,June 2022
2022-03-01,IN,2022,March,Number of Drug Overdose Deaths,"2,857",Indiana,March 2022
2022-05-01,IN,2022,May,Number of Drug Overdose Deaths,"2,741",Indiana,May 2022
2015-04-01,KS,2015,April,Number of Drug Overdose Deaths,332,Kansas,April 2015
2015-08-01,KS,2015,August,Number of Drug Overdose Deaths,337,Kansas,August 2015
2015-12-01,KS,2015,December,Number of Drug Overdose Deaths,323,Kansas,December 2015
2015-02-01,KS,2015,February,Number of Drug Overdose Deaths,308,Kansas,February 2015
2015-01-01,KS,2015,January,Number of Drug Overdose Deaths,312,Kansas,January 2015
2015-07-01,KS,2015,July,Number of Drug Overdose Deaths,328,Kansas,July 2015
2015-06-01,KS,2015,June,Number of Drug Overdose Deaths,330,Kansas,June 2015
2015-03-01,KS,2015,March,Number of Drug Overdose Deaths,323,Kansas,March 2015
2015-05-01,KS,2015,May,Number of Drug Overdose Deaths,337,Kansas,May 2015
2015-11-01,KS,2015,November,Number of Drug Overdose Deaths,328,Kansas,November 2015
2015-10-01,KS,2015,October,Number of Drug Overdose Deaths,334,Kansas,October 2015
2015-09-01,KS,2015,September,Number of Drug Overdose Deaths,334,Kansas,September 2015
2016-04-01,KS,2016,April,Number of Drug Overdose Deaths,312,Kansas,April 2016
2016-08-01,KS,2016,August,Number of Drug Overdose Deaths,320,Kansas,August 2016
2016-12-01,KS,2016,December,Number of Drug Overdose Deaths,313,Kansas,December 2016
2016-02-01,KS,2016,February,Number of Drug Overdose Deaths,317,Kansas,February 2016
2016-01-01,KS,2016,January,Number of Drug Overdose Deaths,313,Kansas,January 2016
2016-07-01,KS,2016,July,Number of Drug Overdose Deaths,320,Kansas,July 2016
2016-06-01,KS,2016,June,Number of Drug Overdose Deaths,319,Kansas,June 2016
2016-03-01,KS,2016,March,Number of Drug Overdose Deaths,313,Kansas,March 2016
2016-05-01,KS,2016,May,Number of Drug Overdose Deaths,305,Kansas,May 2016
2016-11-01,KS,2016,November,Number of Drug Overdose Deaths,315,Kansas,November 2016
2016-10-01,KS,2016,October,Number of Drug Overdose Deaths,312,Kansas,October 2016
2016-09-01,KS,2016,September,Number of Drug Overdose Deaths,315,Kansas,September 2016
2017-04-01,KS,2017,April,Number of Drug Overdose Deaths,317,Kansas,April 2017
2017-08-01,KS,2017,August,Number of Drug Overdose Deaths,297,Kansas,August 2017
2017-12-01,KS,2017,December,Number of Drug Overdose Deaths,323,Kansas,December 2017
2017-02-01,KS,2017,February,Number of Drug Overdose Deaths,324,Kansas,February 2017
2017-01-01,KS,2017,January,Number of Drug Overdose Deaths,327,Kansas,January 2017
2017-07-01,KS,2017,July,Number of Drug Overdose Deaths,310,Kansas,July 2017
2017-06-01,KS,2017,June,Number of Drug Overdose Deaths,301,Kansas,June 2017
2017-03-01,KS,2017,March,Number of Drug Overdose Deaths,323,Kansas,March 2017
2017-05-01,KS,2017,May,Number of Drug Overdose Deaths,317,Kansas,May 2017
2017-11-01,KS,2017,November,Number of Drug Overdose Deaths,313,Kansas,November 2017
2017-10-01,KS,2017,October,Number of Drug Overdose Deaths,316,Kansas,October 2017
2017-09-01,KS,2017,September,Number of Drug Overdose Deaths,303,Kansas,September 2017
2018-04-01,KS,2018,April,Number of Drug Overdose Deaths,322,Kansas,April 2018
2018-08-01,KS,2018,August,Number of Drug Overdose Deaths,354,Kansas,August 2018
2018-12-01,KS,2018,December,Number of Drug Overdose Deaths,341,Kansas,December 2018
2018-02-01,KS,2018,February,Number of Drug Overdose Deaths,317,Kansas,February 2018
2018-01-01,KS,2018,January,Number of Drug Overdose Deaths,319,Kansas,January 2018
2018-07-01,KS,2018,July,Number of Drug Overdose Deaths,344,Kansas,July 2018
2018-06-01,KS,2018,June,Number of Drug Overdose Deaths,347,Kansas,June 2018
2018-03-01,KS,2018,March,Number of Drug Overdose Deaths,318,Kansas,March 2018
2018-05-01,KS,2018,May,Number of Drug Overdose Deaths,332,Kansas,May 2018
2018-11-01,KS,2018,November,Number of Drug Overdose Deaths,350,Kansas,November 2018
2018-10-01,KS,2018,October,Number of Drug Overdose Deaths,347,Kansas,October 2018
2018-09-01,KS,2018,September,Number of Drug Overdose Deaths,354,Kansas,September 2018
2019-04-01,KS,2019,April,Number of Drug Overdose Deaths,368,Kansas,April 2019
2019-08-01,KS,2019,August,Number of Drug Overdose Deaths,372,Kansas,August 2019
2019-12-01,KS,2019,December,Number of Drug Overdose Deaths,380,Kansas,December 2019
2019-02-01,KS,2019,February,Number of Drug Overdose Deaths,361,Kansas,February 2019
2019-01-01,KS,2019,January,Number of Drug Overdose Deaths,348,Kansas,January 2019
2019-07-01,KS,2019,July,Number of Drug Overdose Deaths,376,Kansas,July 2019
2019-06-01,KS,2019,June,Number of Drug Overdose Deaths,374,Kansas,June 2019
2019-03-01,KS,2019,March,Number of Drug Overdose Deaths,363,Kansas,March 2019
2019-05-01,KS,2019,May,Number of Drug Overdose Deaths,371,Kansas,May 2019
2019-11-01,KS,2019,November,Number of Drug Overdose Deaths,378,Kansas,November 2019
2019-10-01,KS,2019,October,Number of Drug Overdose Deaths,366,Kansas,October 2019
2019-09-01,KS,2019,September,Number of Drug Overdose Deaths,376,Kansas,September 2019
2020-04-01,KS,2020,April,Number of Drug Overdose Deaths,383,Kansas,April 2020
2020-08-01,KS,2020,August,Number of Drug Overdose Deaths,427,Kansas,August 2020
2020-12-01,KS,2020,December,Number of Drug Overdose Deaths,473,Kansas,December 2020
2020-02-01,KS,2020,February,Number of Drug Overdose Deaths,383,Kansas,February 2020
2020-01-01,KS,2020,January,Number of Drug Overdose Deaths,387,Kansas,January 2020
2020-07-01,KS,2020,July,Number of Drug Overdose Deaths,412,Kansas,July 2020
2020-06-01,KS,2020,June,Number of Drug Overdose Deaths,396,Kansas,June 2020
2020-03-01,KS,2020,March,Number of Drug Overdose Deaths,387,Kansas,March 2020
2020-05-01,KS,2020,May,Number of Drug Overdose Deaths,391,Kansas,May 2020
2020-11-01,KS,2020,November,Number of Drug Overdose Deaths,445,Kansas,November 2020
2020-10-01,KS,2020,October,Number of Drug Overdose Deaths,449,Kansas,October 2020
2020-09-01,KS,2020,September,Number of Drug Overdose Deaths,429,Kansas,September 2020
2021-04-01,KS,2021,April,Number of Drug Overdose Deaths,557,Kansas,April 2021
2021-08-01,KS,2021,August,Number of Drug Overdose Deaths,622,Kansas,August 2021
2021-12-01,KS,2021,December,Number of Drug Overdose Deaths,682,Kansas,December 2021
2021-02-01,KS,2021,February,Number of Drug Overdose Deaths,494,Kansas,February 2021
2021-01-01,KS,2021,January,Number of Drug Overdose Deaths,477,Kansas,January 2021
2021-07-01,KS,2021,July,Number of Drug Overdose Deaths,586,Kansas,July 2021
2021-06-01,KS,2021,June,Number of Drug Overdose Deaths,576,Kansas,June 2021
2021-03-01,KS,2021,March,Number of Drug Overdose Deaths,528,Kansas,March 2021
2021-05-01,KS,2021,May,Number of Drug Overdose Deaths,563,Kansas,May 2021
2021-11-01,KS,2021,November,Number of Drug Overdose Deaths,683,Kansas,November 2021
2021-10-01,KS,2021,October,Number of Drug Overdose Deaths,662,Kansas,October 2021
2021-09-01,KS,2021,September,Number of Drug Overdose Deaths,649,Kansas,September 2021
2022-04-01,KS,2022,April,Number of Drug Overdose Deaths,706,Kansas,April 2022
2022-08-01,KS,2022,August,Number of Drug Overdose Deaths,659,Kansas,August 2022
2022-02-01,KS,2022,February,Number of Drug Overdose Deaths,701,Kansas,February 2022
2022-01-01,KS,2022,January,Number of Drug Overdose Deaths,695,Kansas,January 2022
2022-07-01,KS,2022,July,Number of Drug Overdose Deaths,694,Kansas,July 2022
2022-06-01,KS,2022,June,Number of Drug Overdose Deaths,705,Kansas,June 2022
2022-03-01,KS,2022,March,Number of Drug Overdose Deaths,702,Kansas,March 2022
2022-05-01,KS,2022,May,Number of Drug Overdose Deaths,709,Kansas,May 2022
2015-04-01,KY,2015,April,Number of Drug Overdose Deaths,"1,172",Kentucky,April 2015
2015-08-01,KY,2015,August,Number of Drug Overdose Deaths,"1,208",Kentucky,August 2015
2015-12-01,KY,2015,December,Number of Drug Overdose Deaths,"1,248",Kentucky,December 2015
2015-02-01,KY,2015,February,Number of Drug Overdose Deaths,"1,121",Kentucky,February 2015
2015-01-01,KY,2015,January,Number of Drug Overdose Deaths,"1,101",Kentucky,January 2015
2015-07-01,KY,2015,July,Number of Drug Overdose Deaths,"1,211",Kentucky,July 2015
2015-06-01,KY,2015,June,Number of Drug Overdose Deaths,"1,198",Kentucky,June 2015
2015-03-01,KY,2015,March,Number of Drug Overdose Deaths,"1,152",Kentucky,March 2015
2015-05-01,KY,2015,May,Number of Drug Overdose Deaths,"1,185",Kentucky,May 2015
2015-11-01,KY,2015,November,Number of Drug Overdose Deaths,"1,240",Kentucky,November 2015
2015-10-01,KY,2015,October,Number of Drug Overdose Deaths,"1,217",Kentucky,October 2015
2015-09-01,KY,2015,September,Number of Drug Overdose Deaths,"1,233",Kentucky,September 2015
2016-04-01,KY,2016,April,Number of Drug Overdose Deaths,"1,291",Kentucky,April 2016
2016-08-01,KY,2016,August,Number of Drug Overdose Deaths,"1,404",Kentucky,August 2016
2016-12-01,KY,2016,December,Number of Drug Overdose Deaths,"1,437",Kentucky,December 2016
2016-02-01,KY,2016,February,Number of Drug Overdose Deaths,"1,228",Kentucky,February 2016
2016-01-01,KY,2016,January,Number of Drug Overdose Deaths,"1,253",Kentucky,January 2016
2016-07-01,KY,2016,July,Number of Drug Overdose Deaths,"1,376",Kentucky,July 2016
2016-06-01,KY,2016,June,Number of Drug Overdose Deaths,"1,371",Kentucky,June 2016
2016-03-01,KY,2016,March,Number of Drug Overdose Deaths,"1,253",Kentucky,March 2016
2016-05-01,KY,2016,May,Number of Drug Overdose Deaths,"1,320",Kentucky,May 2016
2016-11-01,KY,2016,November,Number of Drug Overdose Deaths,"1,395",Kentucky,November 2016
2016-10-01,KY,2016,October,Number of Drug Overdose Deaths,"1,416",Kentucky,October 2016
2016-09-01,KY,2016,September,Number of Drug Overdose Deaths,"1,411",Kentucky,September 2016
2017-04-01,KY,2017,April,Number of Drug Overdose Deaths,"1,580",Kentucky,April 2017
2017-08-01,KY,2017,August,Number of Drug Overdose Deaths,"1,575",Kentucky,August 2017
2017-12-01,KY,2017,December,Number of Drug Overdose Deaths,"1,566",Kentucky,December 2017
2017-02-01,KY,2017,February,Number of Drug Overdose Deaths,"1,545",Kentucky,February 2017
2017-01-01,KY,2017,January,Number of Drug Overdose Deaths,"1,480",Kentucky,January 2017
2017-07-01,KY,2017,July,Number of Drug Overdose Deaths,"1,568",Kentucky,July 2017
2017-06-01,KY,2017,June,Number of Drug Overdose Deaths,"1,564",Kentucky,June 2017
2017-03-01,KY,2017,March,Number of Drug Overdose Deaths,"1,552",Kentucky,March 2017
2017-05-01,KY,2017,May,Number of Drug Overdose Deaths,"1,583",Kentucky,May 2017
2017-11-01,KY,2017,November,Number of Drug Overdose Deaths,"1,594",Kentucky,November 2017
2017-10-01,KY,2017,October,Number of Drug Overdose Deaths,"1,564",Kentucky,October 2017
2017-09-01,KY,2017,September,Number of Drug Overdose Deaths,"1,566",Kentucky,September 2017
2018-04-01,KY,2018,April,Number of Drug Overdose Deaths,"1,418",Kentucky,April 2018
2018-08-01,KY,2018,August,Number of Drug Overdose Deaths,"1,372",Kentucky,August 2018
2018-12-01,KY,2018,December,Number of Drug Overdose Deaths,"1,336",Kentucky,December 2018
2018-02-01,KY,2018,February,Number of Drug Overdose Deaths,"1,490",Kentucky,February 2018
2018-01-01,KY,2018,January,Number of Drug Overdose Deaths,"1,529",Kentucky,January 2018
2018-07-01,KY,2018,July,Number of Drug Overdose Deaths,"1,380",Kentucky,July 2018
2018-06-01,KY,2018,June,Number of Drug Overdose Deaths,"1,379",Kentucky,June 2018
2018-03-01,KY,2018,March,Number of Drug Overdose Deaths,"1,450",Kentucky,March 2018
2018-05-01,KY,2018,May,Number of Drug Overdose Deaths,"1,381",Kentucky,May 2018
2018-11-01,KY,2018,November,Number of Drug Overdose Deaths,"1,369",Kentucky,November 2018
2018-10-01,KY,2018,October,Number of Drug Overdose Deaths,"1,383",Kentucky,October 2018
2018-09-01,KY,2018,September,Number of Drug Overdose Deaths,"1,381",Kentucky,September 2018
2019-04-01,KY,2019,April,Number of Drug Overdose Deaths,"1,330",Kentucky,April 2019
2019-08-01,KY,2019,August,Number of Drug Overdose Deaths,"1,307",Kentucky,August 2019
2019-12-01,KY,2019,December,Number of Drug Overdose Deaths,"1,369",Kentucky,December 2019
2019-02-01,KY,2019,February,Number of Drug Overdose Deaths,"1,320",Kentucky,February 2019
2019-01-01,KY,2019,January,Number of Drug Overdose Deaths,"1,339",Kentucky,January 2019
2019-07-01,KY,2019,July,Number of Drug Overdose Deaths,"1,341",Kentucky,July 2019
2019-06-01,KY,2019,June,Number of Drug Overdose Deaths,"1,339",Kentucky,June 2019
2019-03-01,KY,2019,March,Number of Drug Overdose Deaths,"1,332",Kentucky,March 2019
2019-05-01,KY,2019,May,Number of Drug Overdose Deaths,"1,346",Kentucky,May 2019
2019-11-01,KY,2019,November,Number of Drug Overdose Deaths,"1,320",Kentucky,November 2019
2019-10-01,KY,2019,October,Number of Drug Overdose Deaths,"1,310",Kentucky,October 2019
2019-09-01,KY,2019,September,Number of Drug Overdose Deaths,"1,300",Kentucky,September 2019
2020-04-01,KY,2020,April,Number of Drug Overdose Deaths,"1,501",Kentucky,April 2020
2020-08-01,KY,2020,August,Number of Drug Overdose Deaths,"1,876",Kentucky,August 2020
2020-12-01,KY,2020,December,Number of Drug Overdose Deaths,"2,104",Kentucky,December 2020
2020-02-01,KY,2020,February,Number of Drug Overdose Deaths,"1,418",Kentucky,February 2020
2020-01-01,KY,2020,January,Number of Drug Overdose Deaths,"1,374",Kentucky,January 2020
2020-07-01,KY,2020,July,Number of Drug Overdose Deaths,"1,789",Kentucky,July 2020
2020-06-01,KY,2020,June,Number of Drug Overdose Deaths,"1,706",Kentucky,June 2020
2020-03-01,KY,2020,March,Number of Drug Overdose Deaths,"1,447",Kentucky,March 2020
2020-05-01,KY,2020,May,Number of Drug Overdose Deaths,"1,647",Kentucky,May 2020
2020-11-01,KY,2020,November,Number of Drug Overdose Deaths,"2,044",Kentucky,November 2020
2020-10-01,KY,2020,October,Number of Drug Overdose Deaths,"1,993",Kentucky,October 2020
2020-09-01,KY,2020,September,Number of Drug Overdose Deaths,"1,943",Kentucky,September 2020
2021-04-01,KY,2021,April,Number of Drug Overdose Deaths,"2,321",Kentucky,April 2021
2021-08-01,KY,2021,August,Number of Drug Overdose Deaths,"2,341",Kentucky,August 2021
2021-12-01,KY,2021,December,Number of Drug Overdose Deaths,"2,397",Kentucky,December 2021
2021-02-01,KY,2021,February,Number of Drug Overdose Deaths,"2,218",Kentucky,February 2021
2021-01-01,KY,2021,January,Number of Drug Overdose Deaths,"2,189",Kentucky,January 2021
2021-07-01,KY,2021,July,Number of Drug Overdose Deaths,"2,313",Kentucky,July 2021
2021-06-01,KY,2021,June,Number of Drug Overdose Deaths,"2,310",Kentucky,June 2021
2021-03-01,KY,2021,March,Number of Drug Overdose Deaths,"2,271",Kentucky,March 2021
2021-05-01,KY,2021,May,Number of Drug Overdose Deaths,"2,272",Kentucky,May 2021
2021-11-01,KY,2021,November,Number of Drug Overdose Deaths,"2,418",Kentucky,November 2021
2021-10-01,KY,2021,October,Number of Drug Overdose Deaths,"2,420",Kentucky,October 2021
2021-09-01,KY,2021,September,Number of Drug Overdose Deaths,"2,389",Kentucky,September 2021
2022-04-01,KY,2022,April,Number of Drug Overdose Deaths,"2,314",Kentucky,April 2022
2022-08-01,KY,2022,August,Number of Drug Overdose Deaths,"2,299",Kentucky,August 2022
2022-02-01,KY,2022,February,Number of Drug Overdose Deaths,"2,386",Kentucky,February 2022
2022-01-01,KY,2022,January,Number of Drug Overdose Deaths,"2,381",Kentucky,January 2022
2022-07-01,KY,2022,July,Number of Drug Overdose Deaths,"2,307",Kentucky,July 2022
2022-06-01,KY,2022,June,Number of Drug Overdose Deaths,"2,295",Kentucky,June 2022
2022-03-01,KY,2022,March,Number of Drug Overdose Deaths,"2,365",Kentucky,March 2022
2022-05-01,KY,2022,May,Number of Drug Overdose Deaths,"2,295",Kentucky,May 2022
2015-04-01,LA,2015,April,Number of Drug Overdose Deaths,796,Louisiana,April 2015
2015-08-01,LA,2015,August,Number of Drug Overdose Deaths,823,Louisiana,August 2015
2015-12-01,LA,2015,December,Number of Drug Overdose Deaths,875,Louisiana,December 2015
2015-02-01,LA,2015,February,Number of Drug Overdose Deaths,785,Louisiana,February 2015
2015-01-01,LA,2015,January,Number of Drug Overdose Deaths,782,Louisiana,January 2015
2015-07-01,LA,2015,July,Number of Drug Overdose Deaths,825,Louisiana,July 2015
2015-06-01,LA,2015,June,Number of Drug Overdose Deaths,802,Louisiana,June 2015
2015-03-01,LA,2015,March,Number of Drug Overdose Deaths,784,Louisiana,March 2015
2015-05-01,LA,2015,May,Number of Drug Overdose Deaths,803,Louisiana,May 2015
2015-11-01,LA,2015,November,Number of Drug Overdose Deaths,853,Louisiana,November 2015
2015-10-01,LA,2015,October,Number of Drug Overdose Deaths,834,Louisiana,October 2015
2015-09-01,LA,2015,September,Number of Drug Overdose Deaths,838,Louisiana,September 2015
2016-04-01,LA,2016,April,Number of Drug Overdose Deaths,893,Louisiana,April 2016
2016-08-01,LA,2016,August,Number of Drug Overdose Deaths,979,Louisiana,August 2016
2016-12-01,LA,2016,December,Number of Drug Overdose Deaths,"1,004",Louisiana,December 2016
2016-02-01,LA,2016,February,Number of Drug Overdose Deaths,901,Louisiana,February 2016
2016-01-01,LA,2016,January,Number of Drug Overdose Deaths,890,Louisiana,January 2016
2016-07-01,LA,2016,July,Number of Drug Overdose Deaths,962,Louisiana,July 2016
2016-06-01,LA,2016,June,Number of Drug Overdose Deaths,941,Louisiana,June 2016
2016-03-01,LA,2016,March,Number of Drug Overdose Deaths,894,Louisiana,March 2016
2016-05-01,LA,2016,May,Number of Drug Overdose Deaths,899,Louisiana,May 2016
2016-11-01,LA,2016,November,Number of Drug Overdose Deaths,"1,012",Louisiana,November 2016
2016-10-01,LA,2016,October,Number of Drug Overdose Deaths,"1,021",Louisiana,October 2016
2016-09-01,LA,2016,September,Number of Drug Overdose Deaths,997,Louisiana,September 2016
2017-04-01,LA,2017,April,Number of Drug Overdose Deaths,"1,036",Louisiana,April 2017
2017-08-01,LA,2017,August,Number of Drug Overdose Deaths,"1,020",Louisiana,August 2017
2017-12-01,LA,2017,December,Number of Drug Overdose Deaths,"1,102",Louisiana,December 2017
2017-02-01,LA,2017,February,Number of Drug Overdose Deaths,"1,010",Louisiana,February 2017
2017-01-01,LA,2017,January,Number of Drug Overdose Deaths,"1,015",Louisiana,January 2017
